<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201104,000000,0.6050000,0.6200000,0.5721000,0.5915000,316063
20201105,000000,0.5900000,0.6179000,0.5812000,0.5980000,162940
20201106,000000,0.5933000,0.6199000,0.5901000,0.6050000,154262
20201109,000000,0.6001000,0.6200000,0.5740000,0.6040000,310777
20201110,000000,0.6000000,0.6199000,0.5901000,0.5997000,369336
20201111,000000,0.5952000,0.6149000,0.5901000,0.6015000,197945
20201112,000000,0.5951000,0.6148000,0.5901000,0.6007000,212878
20201113,000000,0.6022000,0.6099000,0.5801000,0.5958000,343977
20201116,000000,0.5850000,0.6790000,0.5801000,0.6622000,750487
20201117,000000,0.6499000,0.6999000,0.6030000,0.6390000,1135114
20201118,000000,0.6440000,0.6499000,0.5800000,0.5850000,733581
20201119,000000,0.5850000,0.6054000,0.5681000,0.5927000,538149
20201120,000000,0.5763000,0.5929000,0.5681000,0.5772000,331953
20201123,000000,0.5703000,0.5900000,0.5571000,0.5691000,566521
20201124,000000,0.5601000,0.5769000,0.4862000,0.5173000,962089
20201125,000000,0.5124000,0.5298000,0.4651000,0.4808000,571483
20201126,000000,0.4711000,0.5855000,0.4655000,0.5003000,888225
20201127,000000,0.4900000,0.5499000,0.4826000,0.5142000,369602
20201130,000000,0.4960000,0.5323000,0.4915000,0.5125000,358670
20201201,000000,0.5001000,0.5199000,0.4951000,0.5075000,322006
20201202,000000,0.4963000,0.5248000,0.4853000,0.5160000,249149
20201203,000000,0.5011000,0.5400000,0.4991000,0.5195000,507399
20201204,000000,0.5070000,0.5399000,0.5070000,0.5184000,159769
20201207,000000,0.5114000,0.5382000,0.5021000,0.5257000,272845
20201208,000000,0.5137000,0.5382000,0.5113000,0.5185000,288883
20201209,000000,0.5122000,0.5331000,0.4951000,0.5036000,380335
20201210,000000,0.5000000,0.5165000,0.4740000,0.4848000,369090
20201211,000000,0.4899000,0.4973000,0.4700000,0.4893000,371446
20201214,000000,0.4700000,0.4846000,0.4426000,0.4551000,350779
20201215,000000,0.4455000,0.4753000,0.4369000,0.4518000,282482
20201216,000000,0.4451000,0.4635000,0.4037000,0.4193000,577735
20201217,000000,0.4111000,0.4499000,0.4077000,0.4380000,374226
20201218,000000,0.4398000,0.4499000,0.4260000,0.4383000,397623
20201221,000000,0.4305000,0.4399000,0.3901000,0.4074000,656127
20201222,000000,0.4011000,0.4098000,0.3800000,0.3913000,388229
20201223,000000,0.3839000,0.3965000,0.3695000,0.3742000,450069
20201228,000000,0.3713000,0.3787000,0.3001000,0.3299000,1023400
20201229,000000,0.3183000,0.3400000,0.3004000,0.3145000,973645
20201230,000000,0.3091000,0.3200000,0.3050000,0.3126000,632973
20210104,000000,0.3020000,0.5300000,0.3001000,0.5200000,3405059
20210105,000000,0.5301000,1.8888000,0.4971000,0.8925000,17436747
20210106,000000,0.9800000,1.3600000,0.9711000,1.1286000,10025423
20210107,000000,1.1350000,1.1888000,0.5400000,0.6047000,8668178
20210108,000000,0.5801000,0.5801000,0.4011000,0.4515000,7228635
20210111,000000,0.4599000,0.6789000,0.4599000,0.5265000,6276002
20210112,000000,0.5499000,0.6299000,0.5307000,0.5580000,2731451
20210113,000000,0.5700000,0.5800000,0.5001000,0.5195000,1775771
20210114,000000,0.5167000,0.5389000,0.4601000,0.5090000,1365279
20210115,000000,0.5001000,0.5243000,0.4542000,0.5125000,1941526
20210118,000000,0.4770000,0.5000000,0.4601000,0.4750000,778870
20210119,000000,0.4699000,0.4800000,0.4201000,0.4680000,1824353
20210120,000000,0.4562000,0.4800000,0.4467000,0.4700000,727667
20210121,000000,0.4560000,0.4787000,0.4310000,0.4650000,1030427
20210122,000000,0.4572000,0.4759000,0.4404000,0.4495000,1101618
20210125,000000,0.4501000,0.4549000,0.4359000,0.4430000,807503
20210126,000000,0.4500000,0.5200000,0.4359000,0.5150000,1210830
20210127,000000,0.5150000,0.5850000,0.4510000,0.5302000,5362140
20210128,000000,0.5619000,0.5699000,0.4702000,0.5225000,1760706
20210129,000000,0.5160000,0.5299000,0.4761000,0.4950000,1326626
20210201,000000,0.5000000,0.5399000,0.4501000,0.5000000,1408925
20210202,000000,0.5001000,0.5100000,0.4839000,0.4923000,667922
20210203,000000,0.4891000,0.5039000,0.4661000,0.4780000,730322
20210204,000000,0.4919000,0.4919000,0.4527000,0.4699000,769587
20210205,000000,0.4629000,0.4807000,0.4511000,0.4655000,448012
20210208,000000,0.4613000,0.4779000,0.4367000,0.4550000,667937
20210209,000000,0.4510000,0.4639000,0.4431000,0.4483000,486029
20210210,000000,0.4497000,0.4579000,0.4301000,0.4491000,639007
20210211,000000,0.4443000,0.4500000,0.4338000,0.4400000,345257
20210212,000000,0.4339000,0.4459000,0.4201000,0.4394000,311080
20210215,000000,0.4321000,0.4400000,0.4200000,0.4239000,512269
20210216,000000,0.4201000,0.4589000,0.4026000,0.4495000,1006842
20210217,000000,0.4374000,0.4420000,0.4184000,0.4250000,240465
20210218,000000,0.4201000,0.4349000,0.4152000,0.4221000,460802
20210219,000000,0.4153000,0.4279000,0.4001000,0.4127000,331296
20210222,000000,0.4070000,0.4199000,0.4010000,0.4096000,201643
20210223,000000,0.4050000,0.4246000,0.3911000,0.4146000,516258
20210224,000000,0.4051000,0.4229000,0.4050000,0.4145000,193045
20210225,000000,0.4100000,0.4186000,0.3941000,0.4099000,309294
20210226,000000,0.4180000,0.4186000,0.3999000,0.4050000,132023
20210301,000000,0.4043000,0.4099000,0.3951000,0.4001000,202108
20210302,000000,0.4078000,0.4099000,0.3950000,0.4020000,112393
20210303,000000,0.3990000,0.4049000,0.3901000,0.3973000,162493
20210304,000000,0.3906000,0.4027000,0.3601000,0.3685000,554070
20210305,000000,0.3710000,0.3969000,0.3400000,0.3850000,683426
20210308,000000,0.3800000,0.3928000,0.3700000,0.3765000,234742
20210309,000000,0.3721000,0.3866000,0.3701000,0.3765000,215344
20210310,000000,0.3701000,0.3950000,0.3701000,0.3807000,328787
20210311,000000,0.3799000,0.3914000,0.3716000,0.3804000,170430
20210312,000000,0.3801000,0.3900000,0.3761000,0.3843000,151121
20210315,000000,0.3800000,0.3948000,0.3786000,0.3860000,130022
20210316,000000,0.3809000,0.3899000,0.3801000,0.3860000,92693
20210317,000000,0.3821000,0.3850000,0.3786000,0.3813000,228043
20210318,000000,0.3840000,0.3840000,0.3785000,0.3803000,139693
20210319,000000,0.3786000,0.3850000,0.3725000,0.3800000,188200
20210322,000000,0.3781000,0.3900000,0.3781000,0.3859000,190022
20210323,000000,0.3899000,0.3938000,0.3821000,0.3883000,111192
20210324,000000,0.3823000,0.4039000,0.3823000,0.3954000,286543
20210325,000000,0.3921000,0.4040000,0.3850000,0.3926000,164453
20210326,000000,0.3999000,0.4000000,0.3751000,0.3875000,319792
20210329,000000,0.3821000,0.4099000,0.3821000,0.3980000,319761
20210330,000000,0.3851000,0.4074000,0.3851000,0.3987000,326113
20210331,000000,0.4071000,0.4071000,0.3805000,0.3900000,306829
20210401,000000,0.4057000,0.4057000,0.3805000,0.3925000,314162
20210406,000000,0.4088000,0.4700000,0.3751000,0.3959000,808292
20210407,000000,0.3946000,0.4098000,0.3900000,0.4010000,266769
20210408,000000,0.3911000,0.4069000,0.3900000,0.3951000,198439
20210409,000000,0.3911000,0.3997000,0.3800000,0.3845000,391245
20210412,000000,0.3800000,0.3990000,0.3800000,0.3851000,171024
20210413,000000,0.3810000,0.3889000,0.3750000,0.3845000,428267
20210414,000000,0.3771000,0.3889000,0.3750000,0.3775000,393487
20210415,000000,0.3751000,0.3819000,0.3701000,0.3762000,173962
20210416,000000,0.3704000,0.3885000,0.3704000,0.3805000,127644
20210419,000000,0.3849000,0.3868000,0.3650000,0.3714000,417092
20210420,000000,0.3661000,0.3739000,0.3585000,0.3642000,184363
20210421,000000,0.3586000,0.3698000,0.3520000,0.3575000,143634
20210422,000000,0.3500000,0.3668000,0.3500000,0.3554000,160940
20210423,000000,0.3502000,0.3560000,0.3400000,0.3481000,257593
20210426,000000,0.3489000,0.3499000,0.3301000,0.3350000,227454
20210427,000000,0.3331000,0.3434000,0.3302000,0.3340000,206163
20210428,000000,0.3302000,0.3480000,0.3302000,0.3405000,181854
20210429,000000,0.3331000,0.3446000,0.3330000,0.3361000,287360
20210430,000000,0.3331000,0.3499000,0.3331000,0.3479000,189908
20210503,000000,0.3469000,0.3489000,0.3331000,0.3409000,248389
20210504,000000,0.3334000,0.3500000,0.3331000,0.3497000,452015
20210505,000000,0.3381000,0.3549000,0.3351000,0.3471000,396372
20210506,000000,0.3451000,0.3700000,0.3400000,0.3548000,252905
20210507,000000,0.3531000,0.3689000,0.3450000,0.3645000,258963
20210510,000000,0.3601000,0.3649000,0.3451000,0.3525000,69220
20210511,000000,0.3501000,0.3589000,0.3401000,0.3480000,232520
20210512,000000,0.3450000,0.3510000,0.3402000,0.3478000,205073
20210513,000000,0.3404000,0.3499000,0.3340000,0.3400000,165133
20210514,000000,0.3351000,0.4110000,0.3331000,0.4000000,940217
20210517,000000,0.3999000,0.4999000,0.3601000,0.4550000,3379945
20210518,000000,0.4589000,0.4599000,0.3888000,0.4033000,1334793
20210519,000000,0.4033000,0.4199000,0.3890000,0.3975000,316529
20210520,000000,0.3901000,0.4049000,0.3701000,0.3870000,485029
20210521,000000,0.3833000,0.3977000,0.3802000,0.3854000,241737
20210524,000000,0.3801000,0.3897000,0.3801000,0.3845000,52410
20210525,000000,0.3801000,0.4072000,0.3651000,0.3936000,498159
20210526,000000,0.4072000,0.4246000,0.3803000,0.4219000,388547
20210527,000000,0.4200000,0.4246000,0.3800000,0.4027000,381968
20210528,000000,0.4050000,0.4149000,0.3900000,0.4075000,162540
20210531,000000,0.4003000,0.4149000,0.3890000,0.3990000,292948
20210601,000000,0.3912000,0.4100000,0.3891000,0.3925000,107030
20210602,000000,0.3891000,0.3999000,0.3850000,0.3893000,90954
20210603,000000,0.3851000,0.3935000,0.3801000,0.3831000,191626
20210604,000000,0.3809000,0.3889000,0.3801000,0.3831000,144262
20210607,000000,0.3801000,0.3890000,0.3801000,0.3828000,127646
20210608,000000,0.3803000,0.4780000,0.3803000,0.4650000,1978085
20210609,000000,0.4700000,0.6099000,0.4400000,0.5050000,4106778
20210610,000000,0.4990000,0.5090000,0.4060000,0.4141000,953733
20210611,000000,0.4189000,0.4200000,0.3950000,0.4075000,458792
20210614,000000,0.4000000,0.4199000,0.3952000,0.4088000,325872
20210615,000000,0.4006000,0.4089000,0.3950000,0.4020000,206745
20210616,000000,0.4100000,0.4100000,0.3901000,0.3965000,186208
20210617,000000,0.3908000,0.4175000,0.3908000,0.4040000,178051
20210618,000000,0.3999000,0.3999000,0.3901000,0.3926000,189702
20210621,000000,0.3901000,0.4000000,0.3850000,0.3930000,389242
20210622,000000,0.3901000,0.3997000,0.3851000,0.3926000,255717
20210623,000000,0.3851000,0.3929000,0.3801000,0.3869000,225098
20210624,000000,0.3821000,0.3917000,0.3791000,0.3850000,270440
20210625,000000,0.3801000,0.4000000,0.3801000,0.3975000,173872
20210628,000000,0.3941000,0.3968000,0.3801000,0.3846000,168573
20210629,000000,0.3806000,0.3979000,0.3806000,0.3828000,138559
20210630,000000,0.3806000,0.3900000,0.3801000,0.3818000,93315
20210701,000000,0.3801000,0.3900000,0.3801000,0.3816000,162097
20210702,000000,0.3801000,0.3900000,0.3780000,0.3828000,196106
20210705,000000,0.3801000,0.3900000,0.3742000,0.3858000,112680
20210706,000000,0.3831000,0.3850000,0.3659000,0.3725000,122146
20210707,000000,0.3701000,0.3885000,0.3652000,0.3815000,126672
20210708,000000,0.3651000,0.3888000,0.3651000,0.3765000,106028
20210709,000000,0.3731000,0.3877000,0.3667000,0.3734000,225188
20210712,000000,0.3878000,0.3890000,0.3680000,0.3730000,186477
20210713,000000,0.3699000,0.3790000,0.3699000,0.3745000,148692
20210714,000000,0.3787000,0.3787000,0.3599000,0.3669000,191203
20210715,000000,0.3600000,0.3750000,0.3580000,0.3640000,179789
20210716,000000,0.3571000,0.3699000,0.3550000,0.3670000,146662
20210719,000000,0.3581000,0.3699000,0.3451000,0.3515000,194168
20210720,000000,0.3461000,0.3629000,0.3461000,0.3599000,84711
20210721,000000,0.3500000,0.3599000,0.3460000,0.3485000,120934
20210722,000000,0.3470000,0.3577000,0.3460000,0.3480000,107935
20210723,000000,0.3460000,0.3579000,0.3403000,0.3494000,203622
20210726,000000,0.3499000,0.3570000,0.3401000,0.3535000,132820
20210727,000000,0.3500000,0.3578000,0.3403000,0.3511000,225388
20210728,000000,0.3461000,0.3557000,0.3431000,0.3526000,139187
20210729,000000,0.3460000,0.3529000,0.3301000,0.3350000,440523
20210730,000000,0.3497000,0.3500000,0.3303000,0.3410000,146620
20210802,000000,0.3410000,0.3479000,0.3324000,0.3417000,116580
20210803,000000,0.3325000,0.3430000,0.3305000,0.3347000,136599
20210804,000000,0.3321000,0.3519000,0.3305000,0.3420000,215194
20210805,000000,0.3333000,0.3448000,0.3300000,0.3369000,65280
20210806,000000,0.3320000,0.3397000,0.3285000,0.3330000,160949
20210809,000000,0.3303000,0.3350000,0.3251000,0.3315000,188721
20210810,000000,0.3277000,0.3349000,0.3254000,0.3313000,117222
20210811,000000,0.3345000,0.3345000,0.3250000,0.3313000,105293
20210812,000000,0.3301000,0.3330000,0.3100000,0.3289000,196891
20210813,000000,0.3151000,0.3239000,0.3100000,0.3157000,189363
20210816,000000,0.3121000,0.3249000,0.3000000,0.3050000,239347
20210817,000000,0.3025000,0.3150000,0.3001000,0.3075000,266438
20210818,000000,0.3011000,0.3135000,0.3001000,0.3025000,214786
20210819,000000,0.3001000,0.3150000,0.3001000,0.3045000,244222
20210820,000000,0.3001000,0.3100000,0.3001000,0.3040000,112454
20210823,000000,0.3001000,0.3089000,0.2900000,0.2961000,234762
20210824,000000,0.3000000,0.3022000,0.2799000,0.2900000,186271
20210825,000000,0.2815000,0.2987000,0.2800000,0.2925000,165869
20210826,000000,0.2867000,0.2999000,0.2852000,0.2870000,186869
20210827,000000,0.2859000,0.2982000,0.2850000,0.2928000,183988
20210830,000000,0.2851000,0.2999000,0.2800000,0.2851000,81741
20210831,000000,0.2850000,0.2929000,0.2801000,0.2860000,96155
20210901,000000,0.2812000,0.2899000,0.2801000,0.2861000,132932
20210902,000000,0.2900000,0.2977000,0.2821000,0.2948000,158370
20210903,000000,0.2871000,0.2968000,0.2803000,0.2885000,184765
20210906,000000,0.2965000,0.2965000,0.2741000,0.2801000,365695
20210907,000000,0.2772000,0.2859000,0.2700000,0.2774000,119186
20210908,000000,0.2750000,0.2779000,0.2650000,0.2695000,243767
20210909,000000,0.2719000,0.2719000,0.2601000,0.2655000,182320
20210910,000000,0.2621000,0.2649000,0.2400000,0.2555000,218252
20210913,000000,0.2521000,0.2600000,0.2441000,0.2520000,134985
20210914,000000,0.2441000,0.2579000,0.2410000,0.2476000,176976
20210915,000000,0.2432000,0.2520000,0.2321000,0.2431000,153727
20210916,000000,0.2400000,0.2600000,0.2357000,0.2540000,375586
20210917,000000,0.2451000,0.2709000,0.2401000,0.2600000,233161
20210920,000000,0.2600000,0.2600000,0.2400000,0.2496000,110421
20210921,000000,0.2471000,0.2622000,0.2401000,0.2470000,140202
20210922,000000,0.2441000,0.2529000,0.2421000,0.2470000,38692
20210923,000000,0.2441000,0.2563000,0.2357000,0.2410000,168130
20210924,000000,0.2361000,0.2450000,0.2360000,0.2381000,100389
20210927,000000,0.2362000,0.2447000,0.2301000,0.2340000,265013
20210928,000000,0.2301000,0.2368000,0.2111000,0.2164000,253542
20210929,000000,0.2100000,0.2400000,0.2086000,0.2361000,466728
20210930,000000,0.2200000,0.2479000,0.2200000,0.2246000,158164
20211001,000000,0.2201000,0.2335000,0.2124000,0.2177000,260519
20211004,000000,0.2183000,0.2250000,0.2081000,0.2145000,149825
20211005,000000,0.2086000,0.2177000,0.2010000,0.2125000,335882
20211006,000000,0.2090000,0.2114000,0.2011000,0.2079000,157443
20211007,000000,0.2024000,0.2139000,0.2000000,0.2031000,225360
20211008,000000,0.2001000,0.2061000,0.2000000,0.2050000,203914
20211011,000000,0.2001000,0.2061000,0.1931000,0.1966000,239078
20211012,000000,0.1931000,0.1964000,0.1700000,0.1752000,646093
20211013,000000,0.1700000,0.1819000,0.1637000,0.1760000,464113
20211014,000000,0.1720000,0.1800000,0.1700000,0.1766000,309015
20211015,000000,0.1752000,0.1800000,0.1710000,0.1728000,497001
20211018,000000,0.1713000,0.1749000,0.1600000,0.1640000,510207
20211019,000000,0.1699000,0.1699000,0.1521000,0.1600000,532618
20211020,000000,0.1554000,0.1600000,0.1501000,0.1530000,346350
20211021,000000,0.1549000,0.3099000,0.1412000,0.2666000,5314701
20211022,000000,0.2701000,0.3299000,0.2070000,0.2179000,3405739
20211025,000000,0.2100000,0.2200000,0.1822000,0.1987000,765536
20211026,000000,0.1931000,0.2039000,0.1711000,0.1950000,662522
20211027,000000,0.1901000,0.1949000,0.1711000,0.1819000,187549
20211028,000000,0.1799000,0.1882000,0.1611000,0.1721000,403881
20211029,000000,0.1778000,0.1820000,0.1670000,0.1730000,445271
20211101,000000,0.1700000,0.2240000,0.1700000,0.2059000,1189551
20211102,000000,0.2000000,0.2050000,0.1901000,0.1951000,354430
20211103,000000,0.1941000,0.2029000,0.1803000,0.1865000,248825
20211104,000000,0.1866000,0.1910000,0.1802000,0.1845000,221903
20211105,000000,0.1802000,0.1858000,0.1700000,0.1751000,637275
20211108,000000,0.1625000,0.1699000,0.1500000,0.1546000,1406478
20211109,000000,0.1501000,0.1649000,0.1500000,0.1581000,653515
20211110,000000,0.1571000,0.1580000,0.1401000,0.1416000,2123683
20211111,000000,0.1450000,0.1580000,0.1421000,0.1505000,1028957
20211112,000000,0.1470000,0.1470000,0.0750000,0.0759000,11942353
20211115,000000,0.0600000,0.0699000,0.0440000,0.0489000,10657276
20211116,000000,0.0489000,0.0489000,0.0489000,0.0489000,1
20211117,000000,0.0000000,0.0000000,0.0000000,0.0000000,0
